muni_id,use_code,use_desc,luc,desc,broad
348,951V,EXEMPT VACANT LAND,,#N/A,"Tax-exempt, public, charitable, institutional"
211,951V,OTHER-CHARITABLE,,#N/A,"Tax-exempt, public, charitable, institutional"
182,951V,CHARITY OTHER VAC,,#N/A,"Tax-exempt, public, charitable, institutional"
72,951V,Other (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
0,952,"Auxiliary use - Storage, Barns, etc... (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
0,9520,"Auxiliary use - Storage, Barns, etc... (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
49,9521,Auxiliary Use Storage etc,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9523,Auxiliary Use Storage etc,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9525,Auxiliary Use Storage etc,,#N/A,"Tax-exempt, public, charitable, institutional"
207,952C,CHARITABLE AUX USE,,#N/A,"Tax-exempt, public, charitable, institutional"
348,952V,MDL-00,,#N/A,"Tax-exempt, public, charitable, institutional"
0,953,Cemeteries (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
0,9530,Cemeteries (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
49,9531,Cemeteries,,#N/A,"Tax-exempt, public, charitable, institutional"
182,9531,CEMETERIES IMPRV,,#N/A,"Tax-exempt, public, charitable, institutional"
7,9532,Cemeteries (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
61,9532,"Local Use Code Variation for tracking and administrative purposes, Same as ""9530"".",,#N/A,"Tax-exempt, public, charitable, institutional"
160,9532,Cemeteries C,,#N/A,"Tax-exempt, public, charitable, institutional"
257,9532,Cemetaries,,#N/A,"Tax-exempt, public, charitable, institutional"
332,9534,CEMETERIES COM,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9535,Cemeteries,,#N/A,"Tax-exempt, public, charitable, institutional"
56,953C,CEMETERY RELIG,,#N/A,"Tax-exempt, public, charitable, institutional"
266,953C,Cemeteries,,#N/A,"Tax-exempt, public, charitable, institutional"
191,953C,"Charitable, Cemeteries - Commercial",,#N/A,"Tax-exempt, public, charitable, institutional"
278,953C,CEMETERIES IMP M94,,#N/A,"Tax-exempt, public, charitable, institutional"
207,953C,CHARITABLE CEMETERIES,,#N/A,"Tax-exempt, public, charitable, institutional"
167,953I,Cemetery Improv,,#N/A,"Tax-exempt, public, charitable, institutional"
99,953I,IMPUTED - Cemeteries (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
293,953I,CEMETARIES - M96,,#N/A,"Tax-exempt, public, charitable, institutional"
211,953R,OTHER - Cemeteries (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
329,953R,Colonial,,#N/A,"Tax-exempt, public, charitable, institutional"
226,953R,IMPUTED - Cemeteries (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
187,953V,"Cemetery, Vacant",,#N/A,"Tax-exempt, public, charitable, institutional"
292,953V,CEMETERY M00,,#N/A,"Tax-exempt, public, charitable, institutional"
266,953V,Cemeteries,,#N/A,"Tax-exempt, public, charitable, institutional"
243,953V,CEMETERY,,#N/A,"Tax-exempt, public, charitable, institutional"
271,953V,Ex Vac,,#N/A,"Tax-exempt, public, charitable, institutional"
307,953V,Cemeteries M-00,,#N/A,"Tax-exempt, public, charitable, institutional"
99,953V,IMPUTED - Cemeteries (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
293,953V,CEMETARY - VACANT,,#N/A,"Tax-exempt, public, charitable, institutional"
348,953V,EXEMPT VACANT LAND,,#N/A,"Tax-exempt, public, charitable, institutional"
16,953V,CEMETERIES,,#N/A,"Tax-exempt, public, charitable, institutional"
211,953V,CEMETERIES,,#N/A,"Tax-exempt, public, charitable, institutional"
329,953V,CEMETERIES VACANT,,#N/A,"Tax-exempt, public, charitable, institutional"
333,953V,Exempt Cemeteries,,#N/A,"Tax-exempt, public, charitable, institutional"
207,953V,CHARITABLE CEMETERIES,,#N/A,"Tax-exempt, public, charitable, institutional"
0,954,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
0,9540,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
7,9541,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
61,9541,"Local Use Code Variation for tracking and administrative purposes, Same as ""9540"".",,#N/A,"Tax-exempt, public, charitable, institutional"
103,9541,fraternal order,,#N/A,"Tax-exempt, public, charitable, institutional"
342,9541,Clubs/Lodges,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9541,"Fraternity, Cmnty Ctr",,#N/A,"Tax-exempt, public, charitable, institutional"
225,9541,Fraternal Orgs R,,#N/A,"Tax-exempt, public, charitable, institutional"
170,9541,Fraternal Hall,,#N/A,"Tax-exempt, public, charitable, institutional"
290,9541,FRATERNAL ORG C,,#N/A,"Tax-exempt, public, charitable, institutional"
294,9541,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
220,9541,Condo Office,,#N/A,"Tax-exempt, public, charitable, institutional"
160,9541,Func/Frat Org C,,#N/A,"Tax-exempt, public, charitable, institutional"
280,9541,Fraternal Org C,,#N/A,"Tax-exempt, public, charitable, institutional"
110,9541,Charitable Improv V,,#N/A,"Tax-exempt, public, charitable, institutional"
287,9541,FUNC/FRAT ORG C,,#N/A,"Tax-exempt, public, charitable, institutional"
132,9541,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
57,9541,FUNC/FRAT ORG C,,#N/A,"Tax-exempt, public, charitable, institutional"
228,9541,Fraternal Org C,,#N/A,"Tax-exempt, public, charitable, institutional"
15,9541,"IMPUTED - Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
64,9541,AFFILIATED HOUSING C,,#N/A,"Tax-exempt, public, charitable, institutional"
115,9541,Fraternal Org C,,#N/A,"Tax-exempt, public, charitable, institutional"
153,9541,Fraternal order,,#N/A,"Tax-exempt, public, charitable, institutional"
176,9541,Clubs/Lodges,,#N/A,"Tax-exempt, public, charitable, institutional"
257,9541,Fraternal,,#N/A,"Tax-exempt, public, charitable, institutional"
80,9541,Fraternal Org C,,#N/A,"Tax-exempt, public, charitable, institutional"
332,9542,Fraternal/Org C,,#N/A,"Tax-exempt, public, charitable, institutional"
332,9544,FUNC/FRAT ORG COM,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9545,"Fraternity, Cmnty Ctr",,#N/A,"Tax-exempt, public, charitable, institutional"
122,954C,"charitable function

",,#N/A,"Tax-exempt, public, charitable, institutional"
167,954C,"Func Hall, Frat",,#N/A,"Tax-exempt, public, charitable, institutional"
173,954C,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.), some Commercial",,#N/A,"Tax-exempt, public, charitable, institutional"
266,954C,"Function Halls, Community Centers",,#N/A,"Tax-exempt, public, charitable, institutional"
243,954C,FRAT/FUNC,,#N/A,"Tax-exempt, public, charitable, institutional"
244,954C,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.) commercial",,#N/A,"Tax-exempt, public, charitable, institutional"
307,954C,Func/Frat Org M,,#N/A,"Tax-exempt, public, charitable, institutional"
310,954C,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
346,954C,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
169,954C,CHAR ORG 94,,#N/A,"Tax-exempt, public, charitable, institutional"
99,954C,"IMPUTED - Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
221,954C,"IMPUTED - Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
293,954C,FRAT ORG MD 94,,#N/A,"Tax-exempt, public, charitable, institutional"
191,954C,"Charitable, Function Hall - Commercial",,#N/A,"Tax-exempt, public, charitable, institutional"
278,954C,FRAT ORG M94,,#N/A,"Tax-exempt, public, charitable, institutional"
296,954C,exempt organizations,,#N/A,"Tax-exempt, public, charitable, institutional"
134,954C,CHARIT ORG MDL-94,,#N/A,"Tax-exempt, public, charitable, institutional"
211,954C,FUNCT-FRATERNL,,#N/A,"Tax-exempt, public, charitable, institutional"
1,954C,"Exempt- Function hall, community center, fraternal organizations, comm model",,#N/A,"Tax-exempt, public, charitable, institutional"
18,954C,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
207,954C,CHARITABLE FNCT HALLS,,#N/A,"Tax-exempt, public, charitable, institutional"
186,954C,FUNCTION HALLCCM94,,#N/A,"Tax-exempt, public, charitable, institutional"
169,954D,CHAR ORG 06,,#N/A,"Tax-exempt, public, charitable, institutional"
293,954E,FRAT CONDO,,#N/A,"Tax-exempt, public, charitable, institutional"
266,954I,"Function Halls, Community Centers",,#N/A,"Tax-exempt, public, charitable, institutional"
293,954I,FRAT ORG MD 96,,#N/A,"Tax-exempt, public, charitable, institutional"
145,954I,Unknown,,#N/A,"Tax-exempt, public, charitable, institutional"
73,954R,CHARITABLE VACANT,,#N/A,"Tax-exempt, public, charitable, institutional"
131,954R,"IMPUTED - Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
292,954R,FUNCT/FRATERNAL,,#N/A,"Tax-exempt, public, charitable, institutional"
266,954R,"Community Centers, Function Halls",,#N/A,"Tax-exempt, public, charitable, institutional"
243,954R,COMM CTR,,#N/A,"Tax-exempt, public, charitable, institutional"
244,954R,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.) religious",,#N/A,"Tax-exempt, public, charitable, institutional"
82,954R,"Function, Frat",,#N/A,"Tax-exempt, public, charitable, institutional"
191,954R,"Charitable, Function Hall - Commercial",,#N/A,"Tax-exempt, public, charitable, institutional"
329,954R,Colonial,,#N/A,"Tax-exempt, public, charitable, institutional"
207,954R,CHARITABLE FNCT HALLS,,#N/A,"Tax-exempt, public, charitable, institutional"
221,954V,"IMPUTED - Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
73,954V,CHARITABLE VACANT,,#N/A,"Tax-exempt, public, charitable, institutional"
131,954V,"IMPUTED - Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
266,954V,"Function Halls, Community Centers",,#N/A,"Tax-exempt, public, charitable, institutional"
244,954V,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.) vacant",,#N/A,"Tax-exempt, public, charitable, institutional"
82,954V,Function,,#N/A,"Tax-exempt, public, charitable, institutional"
310,954V,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
346,954V,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
99,954V,"IMPUTED - Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
327,954V,Charitable,,#N/A,"Tax-exempt, public, charitable, institutional"
348,954V,EXEMPT VACANT LAND,,#N/A,"Tax-exempt, public, charitable, institutional"
134,954V,CHARIT ORG  MDL-00,,#N/A,"Tax-exempt, public, charitable, institutional"
211,954V,FUNCT-FRATERNL,,#N/A,"Tax-exempt, public, charitable, institutional"
89,954V,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
207,954V,CHARITABLE FNCT HALLS,,#N/A,"Tax-exempt, public, charitable, institutional"
89,954X,"Function Halls, Community Centers, Fraternal Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
0,955,Hospitals (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
0,9550,Hospitals (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
103,9551,"Hospital, Residential",,#N/A,"Tax-exempt, public, charitable, institutional"
49,9551,Hospitals,,#N/A,"Tax-exempt, public, charitable, institutional"
197,9551,IMPUTED - Hospitals (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
241,9551,Hospital R,,#N/A,"Tax-exempt, public, charitable, institutional"
61,9552,"Local Use Code Variation for tracking and administrative purposes, Same as ""9550"".",,#N/A,"Tax-exempt, public, charitable, institutional"
103,9552,hospital commercial,,#N/A,"Tax-exempt, public, charitable, institutional"
170,9552,General Hospital,,#N/A,"Tax-exempt, public, charitable, institutional"
294,9552,Hospitals (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
160,9552,Hospital C,,#N/A,"Tax-exempt, public, charitable, institutional"
57,9552,HOSPITAL C,,#N/A,"Tax-exempt, public, charitable, institutional"
235,9552,Exempt - Hosp,,#N/A,"Tax-exempt, public, charitable, institutional"
15,9552,IMPUTED - Hospitals (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
64,9552,HOSPITAL C,,#N/A,"Tax-exempt, public, charitable, institutional"
153,9552,Hospital - commercial,,#N/A,"Tax-exempt, public, charitable, institutional"
234,9552,Hospital commercial,,#N/A,"Tax-exempt, public, charitable, institutional"
176,9552,Hospital,,#N/A,"Tax-exempt, public, charitable, institutional"
80,9552,Hospital C,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9555,Hospitals,,#N/A,"Tax-exempt, public, charitable, institutional"
73,955C,HOSPITALS,,#N/A,"Tax-exempt, public, charitable, institutional"
167,955C,Hospitals Healt,,#N/A,"Tax-exempt, public, charitable, institutional"
243,955C,HOSP,,#N/A,"Tax-exempt, public, charitable, institutional"
293,955C,HOSPITAL MD 94,,#N/A,"Tax-exempt, public, charitable, institutional"
16,955C,P/HOS CHAR MDL-94,,#N/A,"Tax-exempt, public, charitable, institutional"
191,955C,"Charitable, Hospitals - Commercial",,#N/A,"Tax-exempt, public, charitable, institutional"
278,955C,HOSPITALS M94,,#N/A,"Tax-exempt, public, charitable, institutional"
72,955C,Hospitals (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
207,955C,CHARITABLE HOSPITALS,,#N/A,"Tax-exempt, public, charitable, institutional"
351,955I,HOSPITAL,,#N/A,"Tax-exempt, public, charitable, institutional"
310,955I,Hospitals (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
20,955I,Char Hosp,,#N/A,"Tax-exempt, public, charitable, institutional"
20,955O,Char Hosp M-06,,#N/A,"Tax-exempt, public, charitable, institutional"
221,955R,IMPUTED - Hospitals (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
351,955R,HOPSITAL RES,,#N/A,"Tax-exempt, public, charitable, institutional"
16,955R,P/HOS CHAR MDL-01,,#N/A,"Tax-exempt, public, charitable, institutional"
278,955R,HOSPITALS M01,,#N/A,"Tax-exempt, public, charitable, institutional"
16,955U,P/HOS CHAR MDL-05,,#N/A,"Tax-exempt, public, charitable, institutional"
73,955V,HOSPITALS,,#N/A,"Tax-exempt, public, charitable, institutional"
351,955V,HOSPITAL VACANT,,#N/A,"Tax-exempt, public, charitable, institutional"
348,955V,EXEMPT VACANT LAND,,#N/A,"Tax-exempt, public, charitable, institutional"
16,955V,P/HOS CHAR MDL-00,,#N/A,"Tax-exempt, public, charitable, institutional"
20,955V,Char Hosp M-00,,#N/A,"Tax-exempt, public, charitable, institutional"
149,955V,"Hospital

",,#N/A,"Tax-exempt, public, charitable, institutional"
207,955V,CHARITABLE HOSPITALS,,#N/A,"Tax-exempt, public, charitable, institutional"
0,956,"Libraries, Museums (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
0,9560,"Libraries, Museums (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
7,9561,"Libraries, Museums (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
103,9561,library/museum,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9561,"Libraries, Museums",,#N/A,"Tax-exempt, public, charitable, institutional"
197,9561,"IMPUTED - Libraries, Museums (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
160,9561,Library/Museum C,,#N/A,"Tax-exempt, public, charitable, institutional"
110,9561,Libraries-Museums V,,#N/A,"Tax-exempt, public, charitable, institutional"
64,9561,LIBRARY/MUSEUM C,,#N/A,"Tax-exempt, public, charitable, institutional"
182,9561,LIBR/MUS RES,,#N/A,"Tax-exempt, public, charitable, institutional"
110,9562,Libraries-Museums R,,#N/A,"Tax-exempt, public, charitable, institutional"
332,9564,LIBRARIES/MSM COM,,#N/A,"Tax-exempt, public, charitable, institutional"
